UserID,JobID,label
215364,957552,0
215364,643151,0
215364,490864,0
215364,999029,0
215364,427512,0
215364,846895,0
215364,837692,0
215364,185989,0
215364,171935,0
215364,835850,0
215364,89787,0
215364,237534,0
215364,223833,0
215364,311430,0
215364,247754,0
215364,812886,0
215364,833476,0
215364,617299,0
215364,580479,0
215364,385280,0
215364,162018,0
215364,769656,0
215364,6636,0
215364,979471,0
215502,26854,1
215502,812557,1
215502,578184,1
215502,311973,1
215502,143611,0
215502,933270,0
215502,964310,0
215502,857440,0
215536,700868,1
215536,457594,1
215536,490466,1
215536,537808,0
215536,843112,0
215536,1095990,0
215578,564127,1
215578,863409,1
215578,740172,1
215578,668700,1
215578,1036675,1
215578,58926,0
215578,1064622,0
215578,814920,0
215578,160519,0
215578,524515,0
215612,632632,1
215612,128682,0
215681,202200,1
215681,473226,1
215681,1029059,1
215681,481273,0
215681,620850,0
215681,426433,0
215689,58174,1
215689,554733,0
215703,279439,1
215703,132836,1
215703,86035,0
215703,975754,0
215777,936395,1
215777,305171,1
215777,764192,1
215777,181019,1
215777,897578,1
215777,780927,1
215777,33532,0
215777,598927,0
215777,927026,0
215777,88054,0
215777,734639,0
215777,671189,0
215804,186494,1
215804,561902,0
215984,146608,1
215984,23301,1
215984,602167,0
215984,708684,0
216044,140513,1
216044,2430,1
216044,149864,0
216044,870919,0
216060,34581,1
216060,652359,0
216202,83661,1
216202,404200,0
216226,962753,1
216226,100958,1
216226,928045,1
216226,170448,1
216226,615165,1
216226,403876,1
216226,138150,1
216226,473659,1
216226,99829,1
216226,222687,1
216226,534006,1
216226,654823,0
216226,672420,0
216226,647073,0
216226,155385,0
216226,436364,0
216226,732962,0
216226,856303,0
216226,158212,0
216226,891418,0
216226,155094,0
216226,882102,0
216230,623388,1
216230,363233,1
216230,698021,1
216230,627698,0
216230,262763,0
216230,862909,0
216418,629222,1
216418,695018,0
216423,316700,1
216423,258161,1
216423,995989,0
216423,222142,0
216481,633444,1
216481,16246,1
216481,131719,1
216481,213253,1
216481,336773,1
216481,813464,1
216481,636896,1
216481,813454,1
216481,780955,1
216481,110713,1
216481,410799,1
216481,316401,1
216481,1104915,1
216481,813466,1
216481,213257,1
216481,710344,1
216481,262535,1
216481,213258,1
216481,1036696,1
216481,42248,1
216481,911982,1
216481,1046308,1
216481,181104,1
216481,577810,1
216481,271872,1
216481,342075,1
216481,633443,1
216481,472624,1
216481,627091,1
216481,1113166,1
216481,1076226,1
216481,813474,1
216481,205078,1
216481,854685,1
216481,777081,1
216481,343005,1
216481,282711,1
216481,642965,1
216481,3980,0
216481,842067,0
216481,542199,0
216481,129371,0
216481,146344,0
216481,877612,0
216481,162350,0
216481,332615,0
216481,66281,0
216481,861080,0
216481,515116,0
216481,661234,0
216481,599420,0
216481,874512,0
216481,70014,0
216481,614826,0
216481,372784,0
216481,1020427,0
216481,837075,0
216481,253644,0
216481,630754,0
216481,797276,0
216481,337444,0
216481,486099,0
216481,512756,0
216481,669787,0
216481,321965,0
216481,607681,0
216481,125667,0
216481,226853,0
216481,209961,0
216481,593467,0
216481,220216,0
216481,70655,0
216481,503351,0
216481,360910,0
216481,726903,0
216481,736565,0
216491,997512,1
216491,159568,0
216532,1004156,1
216532,1107293,1
216532,17103,1
216532,1029159,1
216532,900786,1
216532,711351,1
216532,1113187,1
216532,279428,1
216532,959411,1
216532,1105545,1
216532,634244,1
216532,200635,1
216532,1100153,1
216532,1058831,0
216532,322978,0
216532,428019,0
216532,877911,0
216532,126801,0
216532,437409,0
216532,69539,0
216532,1089719,0
216532,546272,0
216532,321461,0
216532,554254,0
216532,782866,0
216532,1065872,0
216660,812558,1
216660,496537,1
216660,638902,1
216660,340597,0
216660,679561,0
216660,457809,0
217045,626115,1
217045,616076,1
217045,136929,1
217045,544456,1
217045,564392,0
217045,57955,0
217045,708020,0
217045,471843,0
217103,432599,1
217103,246924,0
217132,867888,1
217132,1001902,0
217161,1069762,1
217161,993780,0
217170,479246,1
217170,929708,1
217170,165263,1
217170,919619,1
217170,41235,1
217170,1069157,1
217170,840845,1
217170,262284,0
217170,384276,0
217170,785182,0
217170,635208,0
217170,576654,0
217170,279736,0
217170,919744,0
217234,187311,1
217234,959588,1
217234,143911,1
217234,739823,1
217234,569578,1
217234,404,1
217234,341668,1
217234,955567,1
217234,1054297,1
217234,562150,1
217234,543090,0
217234,211155,0
217234,307558,0
217234,85490,0
217234,42676,0
217234,487930,0
217234,460848,0
217234,738989,0
217234,32297,0
217234,352044,0
217407,601902,1
217407,993965,1
217407,220247,1
217407,572629,1
217407,272745,1
217407,251529,1
217407,334512,1
217407,13294,1
217407,820563,1
217407,129428,0
217407,1092026,0
217407,677500,0
217407,426021,0
217407,810459,0
217407,1067520,0
217407,194036,0
217407,449215,0
217407,83960,0
217460,1041665,1
217460,37055,1
217460,889609,1
217460,168087,0
217460,137666,0
217460,819575,0
217503,1005754,1
217503,748103,0
217505,939144,1
217505,511573,1
217505,617531,1
217505,66761,0
217505,93844,0
217505,140109,0
217511,638236,1
217511,290539,1
217511,611063,1
217511,160077,1
217511,366916,1
217511,897578,1
217511,129327,0
217511,510021,0
217511,939163,0
217511,350024,0
217511,671746,0
217511,520134,0
217515,58770,1
217515,362725,0
217562,680885,1
217562,284308,1
217562,403213,0
217562,592160,0
217600,328201,1
217600,68038,0
217613,1032505,1
217613,74184,1
217613,728953,0
217613,473428,0
217701,477304,1
217701,821274,1
217701,830667,1
217701,484553,1
217701,79404,0
217701,578952,0
217701,836476,0
217701,947345,0
217762,590623,1
217762,530403,1
217762,356842,0
217762,906141,0
217764,351792,1
217764,1008669,1
217764,791284,1
217764,929370,1
217764,1104982,1
217764,296320,1
217764,336750,1
217764,1039976,1
217764,147965,1
217764,781065,1
217764,449862,1
217764,896052,1
217764,489400,1
217764,614602,1
217764,449858,1
217764,276614,1
217764,362455,1
217764,941566,1
217764,214746,0
217764,706587,0
217764,871818,0
217764,632997,0
217764,252836,0
217764,585668,0
217764,174314,0
217764,14818,0
217764,35881,0
217764,615238,0
217764,71722,0
217764,401860,0
217764,1083429,0
217764,911715,0
217764,565147,0
217764,703787,0
217764,933490,0
217764,429275,0
217775,755228,1
217775,286900,0
217787,335488,1
217787,1008183,0
218010,61386,1
218010,771929,1
218010,945154,1
218010,646650,1
218010,198800,0
218010,77852,0
218010,16867,0
218010,886105,0
218015,261539,1
218015,253214,1
218015,699518,1
218015,281442,1
218015,69463,1
218015,70807,0
218015,543401,0
218015,677138,0
218015,495971,0
218015,10170,0
218029,197467,1
218029,563147,1
218029,483251,1
218029,972898,1
218029,545891,1
218029,897094,0
218029,602766,0
218029,950803,0
218029,992414,0
218029,155195,0
218110,216510,1
218110,517033,1
218110,1031224,1
218110,627898,1
218110,73215,1
218110,575412,0
218110,950495,0
218110,51758,0
218110,1101917,0
218110,1104487,0
218161,61992,1
218161,267019,1
218161,61991,1
218161,320133,0
218161,648665,0
218161,809879,0
218165,325740,1
218165,545600,1
218165,558146,1
218165,761198,1
218165,1103636,0
218165,429661,0
218165,209658,0
218165,837584,0
218213,873086,1
218213,838468,1
218213,820030,1
218213,1086888,1
218213,1069573,1
218213,1084542,1
218213,554916,1
218213,505812,1
218213,475454,0
218213,435116,0
218213,938068,0
218213,1061649,0
218213,481818,0
218213,268800,0
218213,155469,0
218213,101325,0
218322,631694,1
218322,599643,0
218359,501184,1
218359,580566,1
218359,230268,1
218359,881420,1
218359,584057,1
218359,933843,1
218359,283926,1
218359,577685,1
218359,817985,1
218359,1057683,1
218359,671661,1
218359,817987,1
218359,473204,1
218359,959974,1
218359,874377,1
218359,1059424,1
218359,898322,1
218359,1052908,0
218359,879986,0
218359,314808,0
218359,401711,0
218359,247321,0
218359,548284,0
218359,900652,0
218359,572000,0
218359,779400,0
218359,678426,0
218359,595474,0
218359,32933,0
218359,1066439,0
218359,807244,0
218359,134457,0
218359,905064,0
218359,351643,0
218360,852321,1
218360,780922,1
218360,871626,1
218360,974982,1
218360,1056324,1
218360,780845,1
218360,243629,1
218360,1031226,1
218360,481257,1
218360,190499,1
218360,216648,1
218360,884126,1
218360,764125,1
218360,1076066,1
218360,742314,0
218360,108730,0
218360,5650,0
218360,306301,0
218360,174421,0
218360,929277,0
218360,948950,0
218360,906143,0
218360,298604,0
218360,916139,0
218360,197335,0
218360,299765,0
218360,511414,0
218360,928477,0
218382,825359,1
218382,862742,0
218395,300660,1
218395,674346,1
218395,567938,1
218395,483057,1
218395,859815,1
218395,449206,1
218395,189776,1
218395,765945,1
218395,276785,1
218395,700470,1
218395,877696,1
218395,1029078,1
218395,933938,1
218395,750811,1
218395,35090,1
218395,362518,1
218395,1004996,1
218395,362526,1
218395,997576,1
218395,770186,1
218395,580714,1
218395,695983,1
218395,821404,0
218395,32669,0
218395,516911,0
218395,728114,0
218395,803349,0
218395,345508,0
218395,367015,0
218395,209629,0
218395,592974,0
218395,666041,0
218395,911476,0
218395,428288,0
218395,137646,0
218395,459917,0
218395,202836,0
218395,442554,0
218395,229391,0
218395,994268,0
218395,889701,0
218395,58066,0
218395,1056599,0
218395,463751,0
218531,409227,1
218531,6,1
218531,928041,1
218531,672492,1
218531,887159,0
218531,831065,0
218531,932902,0
218531,227404,0
218535,777706,1
218535,209313,1
218535,430075,1
218535,1008165,1
218535,930831,0
218535,806939,0
218535,930962,0
218535,1103512,0
218596,324196,1
218596,742559,0
218629,264114,1
218629,563581,1
218629,1096874,1
218629,450949,1
218629,146841,0
218629,248578,0
218629,1096817,0
218629,540647,0
218778,43838,1
218778,1046410,1
218778,64644,1
218778,1090164,1
218778,70777,1
218778,1046843,0
218778,60716,0
218778,124857,0
218778,46950,0
218778,1017759,0
219011,345519,1
219011,975529,0
219042,521490,1
219042,521514,1
219042,1056996,0
219042,996028,0
219062,339879,1
219062,464734,0
219083,656858,1
219083,625892,1
219083,729178,0
219083,567070,0
219139,225421,1
219139,46610,1
219139,351364,0
219139,642853,0
219183,545442,1
219183,281591,1
219183,560635,1
219183,242562,1
219183,265512,1
219183,582337,1
219183,196620,1
219183,905073,0
219183,135890,0
219183,949478,0
219183,990936,0
219183,365576,0
219183,102429,0
219183,602661,0
219190,31299,1
219190,249906,1
219190,925466,1
219190,212085,0
219190,11877,0
219190,89335,0
219192,764600,1
219192,710017,1
219192,736477,0
219192,6334,0
219291,668693,1
219291,182116,1
219291,599982,1
219291,997738,1
219291,853364,1
219291,678438,1
219291,851237,1
219291,644753,1
219291,456348,1
219291,352614,1
219291,973015,0
219291,792403,0
219291,764232,0
219291,650131,0
219291,81554,0
219291,223215,0
219291,535540,0
219291,202940,0
219291,127207,0
219291,49816,0
219319,778347,1
219319,520324,1
219319,545442,1
219319,205797,0
219319,859661,0
219319,689832,0
219321,775567,1
219321,300901,1
219321,313677,1
219321,409945,1
219321,866121,1
219321,447772,1
219321,932906,0
219321,388757,0
219321,371789,0
219321,27365,0
219321,162350,0
219321,365610,0
219322,562110,1
219322,330409,1
219322,262853,1
219322,492085,1
219322,922175,1
219322,105994,1
219322,1062456,1
219322,284778,1
219322,1050731,1
219322,476249,1
219322,56259,1
219322,472161,1
219322,8308,1
219322,370919,1
219322,369048,1
219322,633121,1
219322,479800,1
219322,1075079,1
219322,508632,1
219322,1095466,0
219322,760626,0
219322,611330,0
219322,83727,0
219322,591180,0
219322,357009,0
219322,311421,0
219322,265073,0
219322,781100,0
219322,263011,0
219322,137965,0
219322,427481,0
219322,427532,0
219322,1101076,0
219322,333718,0
219322,50805,0
219322,496583,0
219322,849949,0
219322,392252,0
219334,401975,1
219334,93840,0
219446,460348,1
219446,358231,0
219553,244778,1
219553,599982,1
219553,830548,1
219553,897815,1
219553,253387,1
219553,479138,0
219553,395429,0
219553,247555,0
219553,428727,0
219553,725600,0
219560,33776,1
219560,490331,0
219677,327535,1
219677,128625,0
219815,1080384,1
219815,45806,1
219815,276357,1
219815,907845,0
219815,588296,0
219815,287555,0
219834,639818,1
219834,686403,1
219834,962140,1
219834,883215,1
219834,475711,0
219834,1012182,0
219834,1100803,0
219834,928459,0
219873,375158,1
219873,1026421,1
219873,155983,0
219873,1073968,0
219959,280049,1
219959,385411,1
219959,1055742,0
219959,636934,0
219969,582291,1
219969,730412,1
219969,429590,0
219969,702902,0
220174,581798,1
220174,631062,1
220174,357378,1
220174,152793,0
220174,834127,0
220174,742919,0
220190,26286,1
220190,883958,1
220190,189980,1
220190,928866,0
220190,398678,0
220190,289047,0
220247,625084,1
220247,920690,1
220247,1037677,0
220247,169325,0
220251,282711,1
220251,342075,1
220251,1383,0
220251,429285,0
220289,1102691,1
220289,871678,0
220368,799354,1
220368,1105229,1
220368,166207,1
220368,766078,1
220368,1024523,1
220368,1020388,1
220368,847383,1
220368,973982,1
220368,752574,1
220368,166208,1
220368,1003732,0
220368,400039,0
220368,829778,0
220368,1103623,0
220368,815877,0
220368,323565,0
220368,522598,0
220368,77134,0
220368,747192,0
220368,1089042,0
220375,208274,1
220375,287378,1
220375,944902,1
220375,1036525,1
220375,703490,1
220375,673643,0
220375,927602,0
220375,336888,0
220375,405563,0
220375,1102711,0
220437,339664,1
220437,688453,1
220437,153716,0
220437,395052,0
220486,194985,1
220486,410661,0
220631,1007771,1
220631,887777,0
220781,1090001,1
220781,1019531,1
220781,184792,1
220781,569579,1
220781,405,1
220781,879989,1
220781,959588,1
220781,184550,1
220781,81696,1
220781,979495,1
220781,698373,1
220781,979494,1
220781,439548,0
220781,188592,0
220781,589169,0
220781,222161,0
220781,1081564,0
220781,105054,0
220781,550521,0
220781,930323,0
220781,763121,0
220781,13068,0
220781,1080246,0
220781,785669,0
220820,383383,1
220820,561485,1
220820,37055,0
220820,144060,0
220992,314097,1
220992,727034,0
220998,478870,1
220998,1100923,0
221011,910080,1
221011,84209,1
221011,101291,0
221011,666618,0
221071,228387,1
221071,1066624,1
221071,871802,1
221071,685877,0
221071,306475,0
221071,428497,0
221111,735676,1
221111,1054674,1
221111,1059501,1
221111,572799,1
221111,177087,1
221111,213434,1
221111,1087867,1
221111,942826,0
221111,911476,0
221111,676548,0
221111,383747,0
221111,310106,0
221111,924154,0
221111,654549,0
221175,544530,1
221175,78313,0
221200,310882,1
221200,219457,0
221241,797061,1
221241,285576,1
221241,16493,1
221241,874456,1
221241,578684,1
221241,745604,0
221241,181092,0
221241,148558,0
221241,958479,0
221241,290446,0
221326,789367,1
221326,814049,1
221326,674460,0
221326,775641,0
221520,456287,1
221520,333175,0
221550,267305,1
221550,486839,1
221550,616798,0
221550,155117,0
221578,167945,1
221578,219332,0
221581,247038,1
221581,1021551,0
221751,1062823,1
221751,276624,1
221751,105062,0
221751,177213,0
222075,396715,1
222075,946056,0
222091,265397,1
222091,606429,1
222091,244362,0
222091,737346,0
222096,261340,1
222096,186177,0
222121,403918,1
222121,335695,0
222211,451632,1
222211,578222,0
222216,816412,1
222216,1053035,1
222216,51319,1
222216,372344,1
222216,1093579,1
222216,781083,1
222216,1021616,1
222216,1053693,1
222216,552410,1
222216,522246,1
222216,734159,0
222216,275031,0
222216,193621,0
222216,636927,0
222216,1022606,0
222216,847981,0
222216,829634,0
222216,277542,0
222216,9704,0
222216,362812,0
222283,603012,1
222283,952085,1
222283,775178,1
222283,460750,1
222283,1083958,0
222283,18001,0
222283,50842,0
222283,991620,0
222395,314967,1
222395,943687,0
222421,796861,1
222421,496542,0
222450,8875,1
222450,525775,1
222450,613580,1
222450,927801,1
222450,331485,1
222450,681962,1
222450,283678,1
222450,286358,0
222450,577428,0
222450,729799,0
222450,255591,0
222450,899238,0
222450,219023,0
222450,265142,0
222476,1084185,1
222476,1017636,1
222476,497296,0
222476,961579,0
222519,602580,1
222519,361142,1
222519,675721,1
222519,1112896,1
222519,13068,1
222519,789447,1
222519,508240,0
222519,13089,0
222519,927844,0
222519,956067,0
222519,1069535,0
222519,243998,0
222554,24069,1
222554,296158,0
222560,778893,1
222560,496708,1
222560,947498,1
222560,1074868,1
222560,784948,1
222560,49954,1
222560,473711,1
222560,751335,1
222560,900247,1
222560,862621,1
222560,272553,1
222560,151568,1
222560,509943,1
222560,1080906,1
222560,623024,1
222560,575683,1
222560,352362,1
222560,579888,1
222560,563441,1
222560,175609,1
222560,199038,1
222560,209489,1
222560,402004,1
222560,108293,1
222560,501582,1
222560,1105053,1
222560,1098685,1
222560,1022322,1
222560,28238,1
222560,803844,1
222560,38412,1
222560,790824,1
222560,948427,0
222560,239583,0
222560,376641,0
222560,63028,0
222560,509740,0
222560,425693,0
222560,239093,0
222560,812906,0
222560,361108,0
222560,181939,0
222560,624134,0
222560,53335,0
222560,624413,0
222560,801378,0
222560,1070978,0
222560,103537,0
222560,267901,0
222560,537457,0
222560,824266,0
222560,858921,0
222560,253394,0
222560,583761,0
222560,32130,0
222560,293269,0
222560,303319,0
222560,583093,0
222560,425767,0
222560,363758,0
222560,444065,0
222560,240177,0
222560,391755,0
222560,217837,0
222580,1091001,1
222580,82220,1
222580,490537,1
222580,563068,1
222580,195101,1
222580,873952,1
222580,615165,1
222580,849938,1
222580,99829,1
222580,190457,1
222580,1100573,1
222580,481389,1
222580,457662,1
222580,996363,1
222580,553772,1
222580,97494,1
222580,103677,1
222580,1019269,0
222580,654396,0
222580,35126,0
222580,137973,0
222580,793816,0
222580,681880,0
222580,311432,0
222580,1046351,0
222580,88046,0
222580,964660,0
222580,283638,0
222580,601113,0
222580,464155,0
222580,1024384,0
222580,980775,0
222580,473637,0
222580,286932,0
222594,265867,1
222594,552905,1
222594,371326,0
222594,392505,0
222595,211393,1
222595,301853,0
222782,749108,1
222782,59455,0
222990,272548,1
222990,155257,1
222990,899997,0
222990,881429,0
223214,1069452,1
223214,322199,0
223420,908330,1
223420,940385,0
223708,196441,1
223708,973351,1
223708,616881,1
223708,994091,0
223708,204716,0
223708,306656,0
223773,622655,1
223773,63242,1
223773,271050,1
223773,275065,1
223773,29305,0
223773,98669,0
223773,956404,0
223773,657843,0
223776,661783,1
223776,843356,1
223776,568607,0
223776,793103,0
223790,326666,1
223790,871000,1
223790,897811,1
223790,680153,1
223790,274501,1
223790,322179,0
223790,1082274,0
223790,263812,0
223790,144243,0
223790,90172,0
223929,49537,1
223929,184602,1
223929,878897,1
223929,446882,0
223929,958024,0
223929,992217,0
223986,488571,1
223986,298418,1
223986,32673,1
223986,330753,1
223986,709231,1
223986,871706,1
223986,336092,1
223986,630767,1
223986,584795,1
223986,709233,1
223986,575739,1
223986,572052,1
223986,1001028,1
223986,455004,0
223986,911720,0
223986,748106,0
223986,637180,0
223986,932016,0
223986,238564,0
223986,655051,0
223986,1025282,0
223986,427475,0
223986,750717,0
223986,67432,0
223986,386911,0
223986,119972,0
224164,898086,1
224164,644203,1
224164,1061071,0
224164,435680,0
224176,37281,1
224176,379266,0
224212,941588,1
224212,919735,1
224212,138570,1
224212,39764,0
224212,246737,0
224212,662579,0
224252,453299,1
224252,1012231,0
224328,314156,1
224328,15177,1
224328,227197,0
224328,366695,0
224381,327792,1
224381,476247,1
224381,17528,0
224381,221218,0
224437,32239,1
224437,971414,0
224580,834781,1
224580,892113,0
224626,923449,1
224626,675706,0
224757,178766,1
224757,872160,0
224824,314967,1
224824,981446,0
224937,144910,1
224937,631626,1
224937,331607,1
224937,158440,1
224937,162832,1
224937,587198,1
224937,81476,0
224937,814500,0
224937,973115,0
224937,290902,0
224937,253362,0
224937,561324,0
225006,815178,1
225006,857836,1
225006,140059,0
225006,803180,0
225016,222809,1
225016,128855,0
225082,692262,1
225082,140575,1
225082,92257,0
225082,311695,0
225160,262858,1
225160,668701,1
225160,33387,1
225160,105994,1
225160,264693,1
225160,458571,0
225160,150161,0
225160,786374,0
225160,674320,0
225160,548226,0
225185,1000545,1
225185,158921,0
225230,874145,1
225230,663681,0
225261,1027477,1
225261,514910,0
225303,752221,1
225303,912571,0
225329,267973,1
225329,483043,1
225329,954454,0
225329,1021695,0
225439,140099,1
225439,903828,0
225622,788789,1
225622,777367,1
225622,707190,1
225622,92170,1
225622,359282,1
225622,728321,0
225622,1069827,0
225622,497919,0
225622,428936,0
225622,22284,0
225641,1698,1
225641,127597,0
225671,580166,1
225671,280411,1
225671,440383,0
225671,1023366,0
225854,1007013,1
225854,924481,0
225954,1058331,1
225954,385372,1
225954,1054302,1
225954,469816,1
225954,954761,1
225954,251182,1
225954,409665,1
225954,552524,1
225954,947374,1
225954,376030,1
225954,798799,1
225954,498924,1
225954,798800,1
225954,503632,1
225954,872700,1
225954,151457,1
225954,323666,1
225954,519702,1
225954,523534,1
225954,501858,1
225954,597773,1
225954,130684,1
225954,915494,1
225954,282032,1
225954,678438,1
225954,82788,1
225954,897807,1
225954,1347,1
225954,886027,1
225954,792906,1
225954,578238,1
225954,234097,1
225954,151973,1
225954,297602,1
225954,408283,1
225954,106423,1
225954,797014,1
225954,6866,1
225954,980270,1
225954,534485,1
225954,834781,1
225954,564563,1
225954,797008,1
225954,1039376,1
225954,239083,1
225954,549954,1
225954,8631,1
225954,215979,1
225954,618066,1
225954,12574,1
225954,231604,1
225954,475905,1
225954,543179,1
225954,769595,1
225954,1092981,0
225954,754944,0
225954,358735,0
225954,376916,0
225954,765657,0
225954,858728,0
225954,254006,0
225954,174314,0
225954,1000772,0
225954,447418,0
225954,1003837,0
225954,870986,0
225954,93970,0
225954,143057,0
225954,996696,0
225954,1083963,0
225954,510211,0
225954,128685,0
225954,532259,0
225954,155180,0
225954,436757,0
225954,78271,0
225954,1065072,0
225954,560080,0
225954,836852,0
225954,94619,0
225954,1101031,0
225954,997980,0
225954,567932,0
225954,760675,0
225954,242732,0
225954,357672,0
225954,184398,0
225954,588909,0
225954,833046,0
225954,395438,0
225954,883968,0
225954,429687,0
225954,500569,0
225954,828116,0
225954,823067,0
225954,846277,0
225954,550909,0
225954,168891,0
225954,128221,0
225954,664397,0
225954,61316,0
225954,737394,0
225954,801001,0
225954,1081594,0
225954,513216,0
225954,4951,0
225954,103139,0
225954,51956,0
225968,175899,1
225968,796129,1
225968,995236,1
225968,757403,1
225968,946430,0
225968,645887,0
225968,322148,0
225968,864745,0
225969,96208,1
225969,500656,1
225969,852321,1
225969,272985,1
225969,865587,1
225969,794601,1
225969,1031224,1
225969,503442,1
225969,140069,1
225969,626453,1
225969,73215,1
225969,873478,1
225969,1031225,1
225969,1069269,1
225969,1074931,0
225969,951406,0
225969,64586,0
225969,428428,0
225969,504092,0
225969,979163,0
225969,434472,0
225969,928634,0
225969,785017,0
225969,679994,0
225969,974190,0
225969,85675,0
225969,441085,0
225969,663627,0
226071,279350,1
226071,344556,1
226071,811639,1
226071,530761,1
226071,511926,1
226071,1040688,1
226071,1100640,1
226071,277274,1
226071,794318,1
226071,777862,1
226071,374421,1
226071,863351,1
226071,1073115,1
226071,1010444,1
226071,213975,1
226071,1053307,1
226071,323585,1
226071,801735,1
226071,277275,1
226071,917217,1
226071,178677,1
226071,362459,1
226071,574026,1
226071,837589,0
226071,134235,0
226071,691258,0
226071,800312,0
226071,1080655,0
226071,991390,0
226071,937958,0
226071,621852,0
226071,864669,0
226071,7614,0
226071,739166,0
226071,1002619,0
226071,563717,0
226071,258567,0
226071,652709,0
226071,457133,0
226071,220166,0
226071,625069,0
226071,110288,0
226071,646758,0
226071,1096086,0
226071,353674,0
226071,50132,0
226085,17494,1
226085,705463,1
226085,536208,0
226085,734622,0
226096,644197,1
226096,134828,0
226120,767948,1
226120,686208,1
226120,110944,1
226120,168118,1
226120,277775,1
226120,967530,0
226120,448017,0
226120,515193,0
226120,82127,0
226120,224239,0
226205,298927,1
226205,1000011,1
226205,438036,0
226205,134838,0
226221,852850,1
226221,1083067,1
226221,564559,1
226221,323136,0
226221,333388,0
226221,423843,0
226381,792078,1
226381,752488,0
226529,309774,1
226529,593281,1
226529,637000,1
226529,53598,1
226529,278466,1
226529,561475,1
226529,617770,1
226529,50728,1
226529,680139,0
226529,219010,0
226529,1058059,0
226529,448095,0
226529,216612,0
226529,968845,0
226529,162690,0
226529,183873,0
226590,1115158,1
226590,665954,0
226731,465157,1
226731,539057,1
226731,473165,1
226731,2352,0
226731,777452,0
226731,561794,0
226789,1029031,1
226789,623572,1
226789,573084,1
226789,326263,1
226789,545555,1
226789,272887,1
226789,13294,1
226789,301100,1
226789,5290,1
226789,101846,0
226789,857982,0
226789,420688,0
226789,150850,0
226789,290299,0
226789,530209,0
226789,438330,0
226789,65865,0
226789,892867,0
226799,703783,1
226799,655329,0
226818,381865,1
226818,657704,0
226920,278353,1
226920,272866,1
226920,263829,1
226920,502982,1
226920,1111109,0
226920,800903,0
226920,993500,0
226920,274470,0
226933,752003,1
226933,947521,0
226962,500656,1
226962,73215,1
226962,540897,1
226962,495009,0
226962,181336,0
226962,282964,0
227149,674316,1
227149,201971,1
227149,281090,1
227149,482922,1
227149,79731,1
227149,439120,1
227149,649345,1
227149,437138,0
227149,1003009,0
227149,252754,0
227149,271005,0
227149,187258,0
227149,54730,0
227149,195862,0
227183,699754,1
227183,1076099,1
227183,606459,1
227183,472093,0
227183,580035,0
227183,271707,0
227186,816522,1
227186,136935,0
227431,195853,1
227431,871834,0
227572,90228,1
227572,627501,1
227572,330569,1
227572,356704,1
227572,188253,1
227572,165065,0
227572,395430,0
227572,1009363,0
227572,599997,0
227572,178488,0
227590,529304,1
227590,908354,1
227590,963030,1
227590,873081,1
227590,758728,1
227590,331485,1
227590,273498,1
227590,873083,1
227590,974453,1
227590,521204,0
227590,333859,0
227590,956021,0
227590,35786,0
227590,67447,0
227590,251327,0
227590,461314,0
227590,847772,0
227590,134959,0
227597,338711,1
227597,433869,0
227621,681432,1
227621,199168,0
227683,552187,1
227683,1081348,1
227683,755049,0
227683,1102044,0
227743,317925,1
227743,553752,1
227743,642837,0
227743,893659,0
227877,1069389,1
227877,134745,1
227877,208,1
227877,254923,1
227877,300184,1
227877,600202,1
227877,216,1
227877,834384,1
227877,600212,1
227877,860978,1
227877,820990,1
227877,703022,1
227877,792118,1
227877,860565,1
227877,1051774,1
227877,600196,1
227877,800467,0
227877,661453,0
227877,580320,0
227877,125403,0
227877,316969,0
227877,1043966,0
227877,698761,0
227877,1050434,0
227877,129790,0
227877,1079212,0
227877,305539,0
227877,1085757,0
227877,875992,0
227877,833606,0
227877,437472,0
227877,446148,0
227953,577174,1
227953,809258,1
227953,482642,1
227953,75508,1
227953,1095038,1
227953,2053,0
227953,159935,0
227953,724452,0
227953,446698,0
227953,970078,0
228066,1066901,1
228066,628701,1
228066,515089,1
228066,511181,1
228066,254664,0
228066,141549,0
228066,164008,0
228066,200907,0
228089,332847,1
228089,513678,1
228089,975408,0
228089,1041343,0
228170,89930,1
228170,488112,1
228170,338388,1
228170,1064469,0
228170,1068305,0
228170,813884,0
228192,327739,1
228192,586790,1
228192,883905,1
228192,283738,1
228192,261149,1
228192,501547,1
228192,198549,1
228192,364906,1
228192,28519,1
228192,895439,1
228192,883906,1
228192,108137,1
228192,341271,1
228192,408339,0
228192,443303,0
228192,873590,0
228192,46024,0
228192,1002984,0
228192,1000505,0
228192,771176,0
228192,500081,0
228192,485729,0
228192,633972,0
228192,804118,0
228192,492974,0
228192,880996,0
228217,624935,1
228217,866969,1
228217,994196,1
228217,750187,1
228217,180981,0
228217,656596,0
228217,329569,0
228217,572782,0
228301,887540,1
228301,476923,1
228301,680022,0
228301,743129,0
228324,1050420,1
228324,875333,0
228333,26616,1
228333,42899,1
228333,726011,1
228333,90206,0
228333,210015,0
228333,514643,0
228346,408583,1
228346,1105419,1
228346,272355,0
228346,144685,0
228523,803187,1
228523,202779,1
228523,268364,0
228523,444357,0
228583,904908,1
228583,852650,1
228583,881942,0
228583,241654,0
228622,732264,1
228622,779071,1
228622,409,0
228622,993985,0
228912,151538,1
228912,168892,1
228912,802231,1
228912,929422,1
228912,653115,0
